PaqueteReglas,SID,Detalles,Seq,IPOrigen,IPDestino,PrtOrigen,PrtDestino,IDPaq
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",3E47D6A5,66.45.81.53,172.31.69.12,64342,3389,8538
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",A7B2F7A8,66.45.81.53,172.31.69.14,53135,3389,17183
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",88C57305,5.101.40.105,172.31.69.14,53152,3389,9932
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",1E4F508A,66.45.81.53,172.31.69.17,58951,3389,31120
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",D4D976C1,66.45.81.53,172.31.69.12,51058,3389,828
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",E1DD3644,66.45.81.53,172.31.69.14,52916,3389,15817
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",C31F950B,66.45.81.53,172.31.69.17,58807,3389,30229
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",15A91A95,66.45.81.53,172.31.69.14,52750,3389,14742
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",23FCCF3C,5.101.40.43,172.31.69.17,55717,3389,7200
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",AFBFCB0F,66.45.81.53,172.31.69.12,54085,3389,25516
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",3AF15414,94.131.223.46,172.31.69.17,50418,3389,5104
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",36F3C110,94.131.223.46,172.31.69.12,51172,3389,3048
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",7487926E,5.101.40.105,172.31.69.12,49619,3389,4600
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",F4066BDD,66.45.81.53,172.31.69.17,58666,3389,29429
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",954FDDE6,5.101.40.105,172.31.69.14,59154,3389,10315
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",E625D6BF,66.45.81.53,172.31.69.14,52657,3389,14304
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",F26C4AC1,66.45.81.53,172.31.69.12,57116,3389,17160
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",76F8638A,66.45.81.53,172.31.69.17,58553,3389,28828
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",81500C89,66.45.81.53,172.31.69.14,52454,3389,12822
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",4B38F61A,5.101.40.105,172.31.69.12,55481,3389,4767
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",34AB38C3,66.45.81.53,172.31.69.17,58335,3389,27287
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",37CE5003,66.45.81.53,172.31.69.12,60217,3389,9598
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",EC12BFDF,5.101.40.43,172.31.69.17,61557,3389,7534
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",BC106FE4,66.45.81.53,172.31.69.14,52311,3389,11882
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",2E081775,66.45.81.53,172.31.69.17,58171,3389,26219
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",5C92D412,5.101.40.105,172.31.69.14,65151,3389,10965
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",173A4BC9,66.45.81.53,172.31.69.12,63251,3389,1304
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",4567093A,66.45.81.53,172.31.69.14,52147,3389,10896
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",9E1EF2D8,66.45.81.53,172.31.69.17,58002,3389,25003
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",1FEF7DB3,66.45.81.53,172.31.69.12,49916,3389,25956
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",C1E2463A,66.45.81.53,172.31.69.14,51997,3389,9927
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",C4F8A244,66.45.81.53,172.31.69.17,57885,3389,24336
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",C10A490A,66.45.81.53,172.31.69.14,51832,3389,8830
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",25BA8C6,66.45.81.53,172.31.69.12,52961,3389,17945
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",166CB3AB,66.45.81.53,172.31.69.17,57746,3389,23383
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",1119354F,66.45.81.53,172.31.69.14,51670,3389,7851
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",48A625B1,66.45.81.53,172.31.69.12,56040,3389,10015
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",96AC4C59,66.45.81.53,172.31.69.17,57600,3389,22650
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",367BA218,5.101.40.105,172.31.69.12,50787,3389,5699
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",3A56DC96,5.101.40.43,172.31.69.17,56826,3389,8222
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",3835E70D,66.45.81.53,172.31.69.14,51537,3389,7109
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",C9848A3B,5.101.40.105,172.31.69.14,60736,3389,11479
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",D9F63922,66.45.81.53,172.31.69.17,57446,3389,21736
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",821BB43A,66.45.81.53,172.31.69.12,59034,3389,1603
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",B8266CAC,66.45.81.53,172.31.69.14,51407,3389,6219
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",A884110F,66.45.81.53,172.31.69.17,57272,3389,20474
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",90BB6EF8,66.45.81.53,172.31.69.12,62102,3389,26371
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",AA3EEAFD,66.45.81.53,172.31.69.14,51255,3389,5272
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",9A4BDDC7,5.101.40.105,172.31.69.12,56612,3389,6200
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",591D901,66.45.81.53,172.31.69.17,57132,3389,19619
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",712C854C,5.101.40.43,172.31.69.17,62622,3389,8585
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",C0F05C1B,149.202.98.86,172.31.69.17,53326,3389,9439
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",8AAEE9A,5.101.40.105,172.31.69.14,50318,3389,11885
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",B9B78F88,66.45.81.53,172.31.69.12,65084,3389,17903
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",D6DA5CE1,66.45.81.53,172.31.69.14,51111,3389,4404
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",32960491,66.45.81.53,172.31.69.17,57001,3389,18858
Community,1448,"""POLICY-OTHER Microsoft Windows Terminal server request attempt""",DEC936F9,5.101.40.105,172.31.69.12,62430,3389,6681
