ID_regla,sessionid,repeatcnt,severity_number,Nombre_regla,thread_category,prot,src_ip,dst_ip,log_subtype,extra_data
9999,761790,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,761790,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/login.php
9999,772010,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('BQ3VM4I6P9H41ZA28MXHAB7V7453W0A4FT64KO1THG5FT989PB');console.log(document.cookie);</script>&user_token=0ac817b5c234b0caa160fe72e67d2988
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/login.php
9999,772010,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,772010,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('ZH8ZQLJCAY5DIIJ6ZGAT260HRDJ477DE97A3DMRV2K0EK6W71R');console.log(document.cookie);</script>&user_token=2bbbc4a0db97e3e1ab88fbabc357ad2a
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/favicon.ico
9999,772010,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/security.php
9999,772010,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/security.php
9999,772010,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/login.php
9999,772010,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('VKR6QI4PJD900NT9XIXTQ8ZY10RQ3KP81Q2EIJTITLAPL1KALN');console.log(document.cookie);</script>&user_token=0c01a4e34330a14f1fa65e9f45bb602e
9999,772010,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/index.php
9999,772010,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('5UQFZNZ1998V25I3G6DCVY6VZL1TUBGLQ221QXYFPZP6NTX6XD');console.log(document.cookie);</script>&user_token=39514efa5036a3fd7aeccaad33ee839e
9999,772010,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,772010,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('VXHIUTCO4OF04I4UZCDAYDZYY70F7DH6A26K67I8T0C26IJFBR');console.log(document.cookie);</script>&user_token=0b7ccc76170044234763c984a0884ffa
9999,772010,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,772010,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('KI68NPPZWY75R62QTW9NUIVNHQ2SEW6XRH5RHZHHZPBJ089H92');console.log(document.cookie);</script>&user_token=1c008ece764ef9223509354b6ac8c807
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('32ARGQ6B7LEDBB7JHSNBJ7JG23J5S3VSAJPDLZOXZHUHUSU7QE');console.log(document.cookie);</script>&user_token=55fa1d2e159e75f235e7e8e40bbedcc1
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('DP8INRFUUY260YNTDAY0HPY4Z1YZQVRTNC5GY9Q9TE74CRQFWI');console.log(document.cookie);</script>&user_token=6ca7d6402ed463afe6d82aad0ea3ac4c
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('UF2MEDCEBO39D8XIUNGJKFXC68DJ6J9G2YY0XR9PUHSRLSUNU9');console.log(document.cookie);</script>&user_token=4c156d46d71cc52b58255c6b5ca0dbb3
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('RK7RH9UT1RHO9523RWZ8KXSKOW7M8IJXRGLV3SUKD8H58YO23N');console.log(document.cookie);</script>&user_token=4a843184235ef7d292c25041abe2e027
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('UCNZXYOXLXYW7VKVH0PTIESPFVWDHRMXU911SPFANH0HG37GWW');console.log(document.cookie);</script>&user_token=822a52bd74f1c2da5c39bd4790f0ebb3
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('L1AZ10GQS4ZQ6E5CVA3BDX0350DJA27WQUB4D8FONLFI7DAGQ3');console.log(document.cookie);</script>&user_token=da9a8360c1587b7a8dab1d2da2d147ad
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('Y48G6OBVVEYH9AJRSNVBP702GA4JSWYJ99ADKATJ8H7BCIVJ58');console.log(document.cookie);</script>&user_token=dc73fcd4e20e7fe2d8ec8c95a630a8c7
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('OVE7RM0ATKSFXV383FJD2PKVJO22JWIZXF75GVXXCTVF49VMC6');console.log(document.cookie);</script>&user_token=0151dda09f51bb24e13272f4145cec61
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('ZL0XK9QQLTGNLHEP5VY5JRDQ9RX2PC58O4OR7907AAC8M9QXWG');console.log(document.cookie);</script>&user_token=63b048de5c57978e2f6203f4bce9c682
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('0N5P14ETN5QQRG4MKS7VY6FA0523KWWOXPCHST5YRRAYEJWKBG');console.log(document.cookie);</script>&user_token=0548e709fdefece12481f15da788d12c
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('X5Y7Z6FPDJKEHJ8EY8TWRITMUYOWX3LOTX72XNY9Y0E9O96D6T');console.log(document.cookie);</script>&user_token=05458389398c6baf94596bae75a7fd38
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('HTZUTWYN5XPIKGR5NFLRNXEDIFTIUU3NL255GNMZLGBCZOMJLC');console.log(document.cookie);</script>&user_token=65d5c0c877cd2b0d4cac19731d1a1335
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('6PYBK14PNKTJJHAJUAGOM2AOT898XXJAMX5GCEO53B96Q4JLLL');console.log(document.cookie);</script>&user_token=e13710cbdc7cb852c134c85271f0aade
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('4L2LKYQ797JNNNQ7HXKPG0B4GUDK5LO2Z0RR61VA2TOI4306UN');console.log(document.cookie);</script>&user_token=4991612171a26ebc7e5dc3ad6117b9b1
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/?name=<script>console.log('XO8SBPTYGCYF65LR15ZGWJVIS1CX0K3LRPS35GDN1EAUGWRQKB');console.log(document.cookie);</script>&user_token=f5281b4371205243c8b6c93c124c57cb
9999,775468,1,1,,N/A,tcp,18.218.115.60,172.31.69.28,url,18.218.83.150/DVWA/vulnerabilities/xss_r/
