ID_regla,sessionid,repeatcnt,severity_number,Nombre_regla,thread_category,prot,src_ip,dst_ip,log_subtype,extra_data
9999,687921,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687922,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687923,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687924,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687928,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687929,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687927,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687925,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687926,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687930,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687933,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687932,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687931,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687934,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687935,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687939,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
59420,687905,46,1,Hydra User Agent Detection,hacktool,tcp,192.168.1.3,192.168.2.2,vulnerability,192.168.2.2/phpmyadmin/index.php
40129,687915,37,4,Hydra Brute-force Attempt,brute-force,tcp,192.168.1.3,192.168.2.2,vulnerability,192.168.2.2/phpmyadmin/index.php
9999,687905,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687910,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687909,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687911,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687912,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687908,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687913,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687914,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687907,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687915,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687916,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687917,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687918,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687906,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687919,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687920,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
56610,687921,16,1,IP Address Disclosure Detection,info-leak,tcp,192.168.1.3,192.168.2.2,vulnerability,192.168.2.2/phpmyadmin/index.php
9999,687936,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php?token=bd06ec1783a27d7b0f81c5e5c9342bfe
9999,687937,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php?token=a8e3c77b6383226d4a09c48eda0c5865
9999,687938,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php?token=0b99759c020ffe5bb706fda317fbc237
9999,687940,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php?token=fb109162e715f86406998fb196bc2a86
9999,687941,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php?token=7ddc4cc9eb2913afcb1f02dcea074656
9999,687942,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php?token=3460a2d420a9f4dc82fcb1913271ed96
9999,687943,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php?token=f770c168885a7485fae4ad838dff5900
9999,687944,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php?token=63d38f0fe9d3aa72c5d6e924a4e17a03
9999,687945,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php?token=680946e66330d2e6c342891e0d395935
9999,687946,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php?token=06271291d32ebf471033b3867e245aa1
9999,687947,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php?token=247046213d65f41ae7e290f8851216b0
9999,687948,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php?token=e56dd2bd5b54aebdeed92cbc953c0f71
9999,687949,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php?token=400fdcc26608bd7fa26bb74fdc0c9774
9999,687950,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php?token=cba767b503d58c87bb2a513f84af4e7b
9999,687966,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687970,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687973,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687972,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687978,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687971,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687976,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687975,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687977,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php
9999,687951,1,1,,N/A,tcp,192.168.1.3,192.168.2.2,url,192.168.2.2/phpmyadmin/index.php?token=17b28e71d4253e988f8cb401618f19af
