ID_regla,sessionid,repeatcnt,severity_number,Nombre_regla,thread_category,prot,src_ip,dst_ip,log_subtype,extra_data
56101,44760,2,1,Non-RFC Compliant SSL Traffic,protocol-anomaly,tcp,10.0.2.15,54.236.113.205,vulnerability,
56101,47101,1,1,Non-RFC Compliant SSL Traffic,protocol-anomaly,tcp,10.0.2.15,54.198.86.24,vulnerability,
56101,46228,1,1,Non-RFC Compliant SSL Traffic,protocol-anomaly,tcp,10.0.2.15,54.227.20.253,vulnerability,
56101,55547,1,1,Non-RFC Compliant SSL Traffic,protocol-anomaly,tcp,10.0.2.15,104.16.100.215,vulnerability,
56101,45494,2,1,Non-RFC Compliant SSL Traffic,protocol-anomaly,tcp,10.0.2.15,54.198.86.24,vulnerability,
56101,54577,2,1,Non-RFC Compliant SSL Traffic,protocol-anomaly,tcp,10.0.2.15,54.236.113.205,vulnerability,
56101,52933,1,1,Non-RFC Compliant SSL Traffic,protocol-anomaly,tcp,10.0.2.15,54.227.20.253,vulnerability,
56101,44420,2,1,Non-RFC Compliant SSL Traffic,protocol-anomaly,tcp,10.0.2.15,104.16.99.215,vulnerability,
54319,45772,1,1,Suspicious HTTP Response Found,protocol-anomaly,tcp,10.0.2.15,91.189.91.83,vulnerability,archive.ubuntu.com/ubuntu/dists/focal/InRelease
32880,45772,1,1,HTTP Non RFC-Compliant Response Found,info-leak,tcp,10.0.2.15,91.189.91.83,vulnerability,archive.ubuntu.com/ubuntu/dists/focal/InRelease
56396,45772,1,1,Non-RFC Compliant HTTP Traffic on Port 80,protocol-anomaly,tcp,10.0.2.15,91.189.91.83,vulnerability,archive.ubuntu.com/ubuntu/dists/focal/InRelease
9999,45772,1,1,,N/A,tcp,10.0.2.15,91.189.91.83,url,archive.ubuntu.com/ubuntu/dists/focal/InRelease
9999,45772,1,1,,N/A,tcp,10.0.2.15,91.189.91.83,url,archive.ubuntu.com/ubuntu/dists/focal-updates/InRelease
14984,55652,1,1,Suspicious HTTP Evasion Found,spyware,tcp,10.0.2.15,185.125.190.36,spyware,archive.ubuntu.com/ubuntu/pool/main/o/openssl/libssl1.1_1.1.1f-1ubuntu2.22_amd64.deb
54319,55652,1,1,Suspicious HTTP Response Found,protocol-anomaly,tcp,10.0.2.15,185.125.190.36,vulnerability,archive.ubuntu.com/ubuntu/pool/main/o/openssl/libssl1.1_1.1.1f-1ubuntu2.22_amd64.deb
