ID_regla,sessionid,repeatcnt,severity_number,Nombre_regla,thread_category,prot,src_ip,dst_ip,log_subtype,extra_data
9999,1043545,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043507,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043551,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043546,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043552,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043559,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043550,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043558,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043554,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043555,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043553,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043589,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043587,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043585,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043588,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043574,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043579,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043582,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043583,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043577,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043575,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043596,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043602,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043598,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043521,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043519,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043520,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043565,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043528,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043518,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043524,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043512,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043560,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043561,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043563,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043564,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043566,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043568,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043570,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043573,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
9999,1043569,1,1,,N/A,tcp,18.217.165.70,172.31.69.25,url,18.217.21.148/
